4,0,999996044,5,0,0,3564,0,0,0,383,0,0,0,0,0
5,0,999995684,5,0,0,3906,0,0,0,400,0,0,0,0,0
3,0,999995297,5,0,0,4279,0,0,0,416,0,0,0,0,0
2,0,999994872,4,0,0,4689,0,0,0,433,0,0,0,0,0
2,0,999994404,5,0,0,5139,0,0,0,450,0,0,0,0,0
4,0,999993893,5,0,0,5631,0,0,0,468,0,0,0,0,0
4,0,999993333,6,0,0,6170,0,0,0,487,0,0,0,0,0
4,0,999992725,7,0,0,6759,0,0,0,505,0,0,0,0,0
4,0,999992060,7,0,0,7405,0,0,0,524,0,0,0,0,0
6,0,999991330,6,0,0,8113,0,0,0,545,0,0,0,0,0
5,0,999990535,6,0,0,8888,0,0,0,566,0,0,0,0,0
5,0,999989667,5,0,0,9736,0,0,0,586,0,0,0,0,0
4,0,999988717,7,0,0,10666,0,0,0,607,0,0,0,0,0
3,0,999987675,7,0,0,11685,0,0,0,631,0,0,0,0,0
2,0,999986537,7,0,0,12799,0,0,0,654,0,0,0,0,0
2,0,999985290,6,0,0,14022,0,0,0,679,0,0,0,0,0
4,0,999983926,5,0,0,15360,0,0,0,704,0,0,0,0,0
2,0,999982435,6,0,0,16826,0,0,0,731,0,0,0,0,0
4,0,999980801,5,0,0,18431,0,0,0,759,0,0,0,0,0
2,0,999979016,7,0,0,20188,0,0,0,787,0,0,0,0,0
6,0,999977057,7,0,0,22114,0,0,0,816,0,0,0,0,0
4,0,999974921,6,0,0,24223,0,0,0,845,0,0,0,0,0
4,0,999972580,6,0,0,26533,0,0,0,877,0,0,0,0,0
4,0,999970018,6,0,0,29063,0,0,0,908,0,0,0,0,0
3,0,999967216,5,0,0,31834,0,0,0,942,0,0,0,0,0
3,0,999964146,7,0,0,34869,0,0,0,976,0,0,0,0,0
3,0,999960788,6,0,0,38192,0,0,0,1009,0,0,0,0,0
2,0,999957112,5,0,0,41834,0,0,0,1045,0,0,0,0,0
3,0,999953085,7,0,0,45823,0,0,0,1083,0,0,0,0,0
3,0,999948677,7,0,0,50191,0,0,0,1123,0,0,0,0,0
3,0,999943851,7,0,0,54975,0,0,0,1163,0,0,0,0,0
3,0,999938570,7,0,0,60217,0,0,0,1204,0,0,0,0,0
4,0,999932790,6,0,0,65954,0,0,0,1246,0,0,0,0,0
4,0,999926459,8,0,0,72239,0,0,0,1291,0,0,0,0,0
4,0,999919531,6,0,0,79124,0,0,0,1337,0,0,0,0,0
3,0,999911945,6,0,0,86664,0,0,0,1383,0,0,0,0,0
2,0,999903640,6,0,0,94921,0,0,0,1431,0,0,0,0,0
3,0,999894543,7,0,0,103966,0,0,0,1480,0,0,0,0,0
2,0,999884588,7,0,0,113871,0,0,0,1531,0,0,0,0,0
2,0,999873686,6,0,0,124721,0,0,0,1584,0,0,0,0,0
3,0,999861745,6,0,0,136605,0,0,0,1640,0,0,0,0,0
5,0,999848671,6,0,0,149622,0,0,0,1696,0,0,0,0,0
3,0,999834362,5,0,0,163875,0,0,0,1756,0,0,0,0,0
2,0,999818688,6,0,0,179488,0,0,0,1817,0,0,0,0,0
4,0,999801527,5,0,0,196585,0,0,0,1880,0,0,0,0,0
4,0,999782734,5,0,0,215312,0,0,0,1945,0,0,0,0,0
3,0,999762157,4,0,0,235822,0,0,0,2013,0,0,0,0,0
4,0,999739623,6,0,0,258285,0,0,0,2082,0,0,0,0,0
4,0,999714948,6,0,0,282889,0,0,0,2154,0,0,0,0,0
5,0,999687926,6,0,0,309835,0,0,0,2228,0,0,0,0,0
4,0,999658338,6,0,0,339347,0,0,0,2306,0,0,0,0,0
4,0,999625939,6,0,0,371667,0,0,0,2385,0,0,0,0,0
3,0,999590462,5,0,0,407063,0,0,0,2466,0,0,0,0,0
3,0,999551612,6,0,0,445829,0,0,0,2551,0,0,0,0,0
4,0,999509070,5,0,0,488283,0,0,0,2638,0,0,0,0,0
3,0,999462483,5,0,0,534779,0,0,0,2728,0,0,0,0,0
4,0,999411467,6,0,0,585701,0,0,0,2821,0,0,0,0,0
6,0,999355603,6,0,0,641467,0,0,0,2919,0,0,0,0,0
4,0,999294431,7,0,0,702540,0,0,0,3018,0,0,0,0,0
5,0,999227446,7,0,0,769421,0,0,0,3121,0,0,0,0,0
4,0,999154097,7,0,0,842664,0,0,0,3227,0,0,0,0,0
3,0,999073782,7,0,0,922871,0,0,0,3338,0,0,0,0,0
3,0,998985834,6,0,0,1010705,0,0,0,3451,0,0,0,0,0
2,0,998889533,7,0,0,1106889,0,0,0,3569,0,0,0,0,0
3,0,998784084,6,0,0,1212216,0,0,0,3691,0,0,0,0,0
4,0,998668623,5,0,0,1327551,0,0,0,3816,0,0,0,0,0
4,0,998542201,5,0,0,1453844,0,0,0,3946,0,0,0,0,0
5,0,998403777,6,0,0,1592132,0,0,0,4081,0,0,0,0,0
3,0,998252218,5,0,0,1743550,0,0,0,4223,0,0,0,0,0
4,0,998086285,5,0,0,1909341,0,0,0,4367,0,0,0,0,0
4,0,997904611,6,0,0,2090864,0,0,0,4514,0,0,0,0,0
3,0,997705720,4,0,0,2289606,0,0,0,4667,0,0,0,0,0
2,0,997487978,5,0,0,2507190,0,0,0,4825,0,0,0,0,0
4,0,997249607,6,0,0,2745394,0,0,0,4988,0,0,0,0,0
3,0,996988675,8,0,0,3006159,0,0,0,5154,0,0,0,0,0
3,0,996703050,8,0,0,3291612,0,0,0,5328,0,0,0,0,0
3,0,996390409,7,0,0,3604074,0,0,0,5508,0,0,0,0,0
4,0,996048218,6,0,0,3946077,0,0,0,5696,0,0,0,0,0
3,0,995673710,5,0,0,4320393,0,0,0,5888,0,0,0,0,0
4,0,995263861,5,0,0,4730047,0,0,0,6084,0,0,0,0,0
4,0,994815360,7,0,0,5178342,0,0,0,6289,0,0,0,0,0
4,0,994324609,7,0,0,5668881,0,0,0,6500,0,0,0,0,0
3,0,993787673,7,0,0,6205600,0,0,0,6717,0,0,0,0,0
3,0,993200264,6,0,0,6792787,0,0,0,6940,0,0,0,0,0
3,0,992557705,5,0,0,7435117,0,0,0,7170,0,0,0,0,0
3,0,991854894,5,0,0,8137689,0,0,0,7409,0,0,0,0,0
2,0,991086284,5,0,0,8906054,0,0,0,7655,0,0,0,0,0
3,0,990245830,7,0,0,9746254,0,0,0,7906,0,0,0,0,0
4,0,989326956,7,0,0,10664867,0,0,0,8165,0,0,0,0,0
4,0,988322517,7,0,0,11669039,0,0,0,8433,0,0,0,0,0
4,0,987224738,7,0,0,12766542,0,0,0,8708,0,0,0,0,0
2,0,986025190,5,0,0,13965811,0,0,0,8991,0,0,0,0,0
2,0,984714714,6,0,0,15275993,0,0,0,9284,0,0,0,0,0
1,0,983283404,5,0,0,16707004,0,0,0,9585,0,0,0,0,0
3,0,981720519,5,0,0,18269580,0,0,0,9894,0,0,0,0,0
3,0,980014450,6,0,0,19975332,0,0,0,10209,0,0,0,0,0
2,0,978152656,6,0,0,21836801,0,0,0,10535,0,0,0,0,0
3,0,976121609,8,0,0,23867512,0,0,0,10868,0,0,0,0,0
3,0,973906749,6,0,0,26082031,0,0,0,11209,0,0,0,0,0
4,0,971492407,6,0,0,28496024,0,0,0,11559,0,0,0,0,0
3,0,968861772,6,0,0,31126301,0,0,0,11917,0,0,0,0,0
4,0,965996843,6,0,0,33990865,0,0,0,12282,0,0,0,0,0
3,0,962878376,6,0,0,37108958,0,0,0,12656,0,0,0,0,0
3,0,959485864,5,0,0,40501091,0,0,0,13037,0,0,0,0,0
4,0,955797498,4,0,0,44189069,0,0,0,13426,0,0,0,0,0
3,0,951790168,7,0,0,48196002,0,0,0,13821,0,0,0,0,0
3,0,947439476,6,0,0,52546292,0,0,0,14221,0,0,0,0,0
2,0,942719736,6,0,0,57265628,0,0,0,14627,0,0,0,0,0
2,0,937604042,7,0,0,62380913,0,0,0,15038,0,0,0,0,0
4,0,932064335,6,0,0,67920201,0,0,0,15453,0,0,0,0,0
5,0,926071527,6,0,0,73912590,0,0,0,15873,0,0,0,0,0
4,0,919595627,6,0,0,80388070,0,0,0,16293,0,0,0,0,0
3,0,912605940,5,0,0,87377337,0,0,0,16714,0,0,0,0,0
3,0,905071298,5,0,0,94911560,0,0,0,17134,0,0,0,0,0
2,0,896960347,6,0,0,103022093,0,0,0,17552,0,0,0,0,0
3,0,888241890,6,0,0,111740133,0,0,0,17968,0,0,0,0,0
3,0,878885293,6,0,0,121096319,0,0,0,18378,0,0,0,0,0
3,0,868860945,5,0,0,131120268,0,0,0,18779,0,0,0,0,0
3,0,858140764,5,0,0,141840054,2,0,0,19172,0,0,0,0,0
5,0,846698805,5,0,0,153281629,3,0,0,19553,0,0,0,0,0
4,0,834511887,5,0,0,165468179,4,0,0,19922,0,0,0,0,0
2,0,821560266,5,0,0,178419446,4,0,0,20274,0,0,0,1,0
1,0,807828376,3,0,0,192151006,5,0,0,20606,0,0,0,2,0
2,0,793305544,3,0,0,206673525,6,0,0,20916,0,0,0,3,0
3,0,777986760,3,0,0,221992021,7,0,0,21203,0,0,0,3,0
3,0,761873384,3,0,0,238105135,8,0,0,21463,0,0,0,5,0
2,0,744973826,4,0,0,255004459,9,0,0,21694,0,0,0,7,0
2,0,727304147,5,0,0,272673936,9,0,0,21892,0,0,0,9,0
2,0,708888557,4,0,0,291089359,11,0,0,22054,0,0,0,11,0
2,0,689759768,3,2,0,310218020,12,0,0,22180,0,0,0,13,0
1,0,669959186,3,2,0,330018512,13,0,0,22267,0,0,0,16,0
2,0,649536907,4,2,0,350440738,15,0,0,22315,0,0,0,19,0
2,0,628551520,5,2,0,371426112,16,0,0,22320,0,0,0,22,0
3,0,607069658,4,2,0,392908008,17,0,0,22282,0,0,0,25,0
3,0,585165330,5,1,0,414812412,20,0,0,22202,0,0,0,28,0
2,0,562919038,7,1,0,437058821,22,0,0,22075,0,0,0,32,0
1,0,540416680,6,1,0,459561348,23,0,0,21905,0,0,0,35,0
3,0,517748264,5,0,0,482229972,25,0,0,21692,0,0,0,39,0
3,0,495006522,4,1,0,504971963,26,0,0,21436,0,0,0,43,0
1,0,472285391,4,1,0,527693388,27,0,0,21139,0,0,0,47,0
1,0,449678459,4,4,0,550300646,30,0,0,20803,0,0,0,51,0
1,0,427277454,4,3,0,572702021,31,0,0,20431,0,0,0,55,0
2,0,405170751,4,2,0,594809125,33,0,0,20024,0,0,0,61,0
0,0,383442027,4,2,0,616538277,36,0,0,19587,0,0,0,66,0
0,0,362169066,2,2,0,637811696,38,0,0,19121,0,0,0,73,0
0,0,341422738,3,3,0,658558506,40,0,0,18630,0,0,0,79,0
0,0,321266222,2,3,0,678715524,43,0,0,18119,0,0,0,86,0
0,0,301754425,0,3,0,698227844,45,0,0,17590,0,0,0,91,0
0,0,282933657,0,2,0,717049148,48,0,0,17046,0,0,0,97,0
1,0,264841501,0,2,0,735141850,51,0,0,16492,0,0,0,104,0
1,0,247506909,0,4,0,752476992,53,0,0,15930,0,0,0,111,0
0,0,230950466,0,4,0,769033992,55,0,0,15364,0,0,0,118,0
0,0,215184813,0,4,0,784800201,58,0,0,14797,0,0,0,125,0
0,0,200215194,0,3,0,799770379,59,0,0,14230,0,0,0,133,0
0,0,186040092,0,3,0,813946037,60,0,0,13666,0,0,0,140,0
0,0,172651920,0,3,0,827334758,63,0,0,13108,0,0,0,149,0
0,0,160037772,0,3,0,839949443,66,0,0,12558,0,0,0,156,0
0,0,148180160,0,2,0,851807587,69,0,0,12018,0,0,0,164,0
0,0,137057747,0,4,0,862930518,69,0,0,11489,0,0,0,172,0
0,0,126646057,0,3,0,873342715,70,0,0,10973,0,0,0,180,0
0,0,116918133,0,4,0,883071133,72,0,0,10470,0,0,0,189,0
0,0,107845155,0,4,0,892144587,73,0,0,9981,0,0,0,198,0
0,0,99396999,0,3,0,900593206,75,0,0,9509,0,0,0,207,0
0,0,91542729,0,4,0,908447922,78,0,0,9052,0,0,0,216,0
0,0,84251034,0,4,0,915740046,79,0,0,8611,0,0,0,226,0
0,0,77490603,0,4,0,922500889,81,0,0,8186,0,0,0,236,0
0,0,71230442,0,4,0,928761447,83,0,0,7777,0,0,0,246,0
0,0,65440138,0,4,0,934552135,84,0,0,7385,0,0,0,255,0
0,0,60090072,0,3,0,939902567,83,0,0,7009,0,0,0,264,0
0,0,55151588,0,4,0,944841402,83,0,0,6649,0,0,0,273,0
0,0,50597122,0,4,0,949396202,83,0,0,6305,0,0,0,284,0
0,0,46400296,0,4,0,953593345,84,0,0,5976,0,0,0,295,0
0,0,42535984,0,5,0,957457958,85,0,0,5663,0,0,0,307,0
0,0,38980343,0,4,0,961013886,87,0,0,5364,0,0,0,317,0
0,0,35710837,0,4,0,964283662,88,0,0,5080,0,0,0,329,0
0,0,32706230,0,4,0,967288528,89,0,0,4809,0,0,0,339,0
0,0,29946572,0,3,0,970048435,89,0,0,4550,0,0,0,349,0
0,0,27413166,0,5,0,972582075,89,0,0,4304,0,0,0,360,0
0,0,25088537,0,4,0,974906927,90,0,0,4071,0,0,0,371,0
0,0,22956383,0,3,0,977039289,92,0,0,3850,0,0,0,383,0
0,0,21001526,0,3,0,978994343,93,0,0,3640,0,0,0,394,0
0,0,19209863,0,2,0,980786191,94,0,0,3442,0,0,0,407,0
0,0,17568306,0,4,0,982427920,97,0,0,3253,0,0,0,420,0
0,0,16064728,0,5,0,983931661,98,0,0,3075,0,0,0,432,0
0,0,14687911,0,4,0,985308635,99,0,0,2906,0,0,0,445,0
0,0,13427481,0,5,0,986569207,101,0,0,2747,0,0,0,459,0
0,0,12273868,0,4,0,987722958,102,0,0,2595,0,0,0,472,0
0,0,11218240,0,3,0,988778716,103,0,0,2451,0,0,0,486,0
0,0,10252460,0,4,0,989744616,104,0,0,2315,0,0,0,501,0
0,0,9369035,0,5,0,990628155,104,0,0,2186,0,0,0,515,0
0,0,8561076,0,2,0,991436224,103,0,0,2065,0,0,0,531,0
0,0,7822242,0,3,0,992175154,103,0,0,1950,0,0,0,547,0
0,0,7146712,0,4,0,992850778,103,0,0,1841,0,0,0,561,0
0,0,6529135,0,4,0,993468442,104,0,0,1739,0,0,0,577,0
0,0,5964605,0,5,0,994033050,105,0,0,1642,0,0,0,593,0
0,0,5448621,0,4,0,994549111,107,0,0,1550,0,0,0,608,0
0,0,4977049,0,3,0,995020750,109,0,0,1463,0,0,0,625,0
0,0,4546104,0,3,0,995451758,111,0,0,1382,0,0,0,642,0
0,0,4152317,0,3,0,995845605,110,0,0,1304,0,0,0,660,0
0,0,3792512,0,4,0,996205462,112,0,0,1231,0,0,0,678,0
0,0,3463776,0,3,0,996534249,114,0,0,1162,0,0,0,696,0
0,0,3163444,0,4,0,996834625,115,0,0,1097,0,0,0,715,0
0,0,2889081,0,4,0,997109030,116,0,0,1036,0,0,0,733,0
0,0,2638447,0,4,0,997359702,116,0,0,978,0,0,0,753,0
0,0,2409504,0,5,0,997588679,116,0,0,923,0,0,0,773,0
0,0,2200384,0,5,0,997797830,116,0,0,871,0,0,0,793,0
0,0,2009377,0,5,0,997988865,117,0,0,823,0,0,0,814,0
0,0,1834921,0,4,0,998163344,119,0,0,777,0,0,0,835,0
0,0,1675586,0,3,0,998322702,119,0,0,733,0,0,0,856,0
0,0,1530065,0,6,0,998468240,120,0,0,692,0,0,0,878,0
0,0,1397165,0,5,0,998601154,121,0,0,653,0,0,0,901,0
0,0,1275794,0,5,0,998722538,122,0,0,616,0,0,0,925,0
0,0,1164954,0,4,0,998833390,122,0,0,581,0,0,0,949,0
0,0,1063734,0,3,0,998934615,123,0,0,548,0,0,0,975,0
0,0,971301,0,4,0,999027051,126,0,0,518,0,0,0,1001,0
0,0,886891,0,5,0,999111462,127,0,0,489,0,0,0,1027,0
0,0,809812,0,4,0,999188538,129,0,0,462,0,0,0,1056,0
0,0,739428,0,5,0,999258920,128,0,0,436,0,0,0,1083,0
0,0,675157,0,4,0,999323191,128,0,0,411,0,0,0,1110,0
0,0,616468,0,5,0,999381871,128,0,0,388,0,0,0,1139,0
0,0,562879,0,5,0,999435452,129,0,0,366,0,0,0,1169,0
0,0,513947,0,5,0,999484376,128,0,0,345,0,0,0,1200,0
0,0,469266,0,3,0,999529045,129,0,0,325,0,0,0,1230,0
0,0,428468,0,3,0,999569831,129,0,0,307,0,0,0,1262,0
0,0,391215,0,4,0,999607067,129,0,0,289,0,0,0,1295,0
0,0,357201,0,4,0,999641064,131,0,0,273,0,0,0,1329,0
0,0,326143,0,4,0,999672100,131,0,0,257,0,0,0,1363,0
0,0,297784,0,4,0,999700442,130,0,0,243,0,0,0,1397,0
0,0,271890,0,4,0,999726314,130,0,0,229,0,0,0,1433,0
0,0,248248,0,5,0,999749931,130,0,0,216,0,0,0,1469,0
0,0,226662,0,4,0,999771494,130,0,0,203,0,0,0,1506,0
0,0,206955,0,3,0,999791177,129,0,0,192,0,0,0,1544,0
0,0,188960,0,2,0,999809142,130,0,0,181,0,0,0,1583,0
0,0,172531,0,2,0,999825543,130,0,0,171,0,0,0,1623,0
0,0,157528,0,5,0,999840513,130,0,0,161,0,0,0,1664,0
0,0,143830,0,4,0,999854177,132,0,0,153,0,0,0,1705,0
0,0,131323,0,4,0,999866649,132,0,0,145,0,0,0,1747,0
0,0,119904,0,4,0,999878032,133,0,0,137,0,0,0,1791,0
0,0,109479,0,4,0,999888421,133,0,0,130,0,0,0,1833,0
0,0,99961,0,3,0,999897902,132,0,0,122,0,0,0,1878,0
0,0,91269,0,4,0,999906556,133,0,0,115,0,0,0,1924,0
0,0,83333,0,5,0,999914448,134,0,0,109,0,0,0,1971,0
0,0,76087,0,5,0,999921652,134,0,0,103,0,0,0,2019,0
0,0,69472,0,5,0,999928223,134,0,0,97,0,0,0,2068,0
0,0,63433,0,4,0,999934219,134,0,0,91,0,0,0,2118,0
0,0,57917,0,4,0,999939688,135,0,0,86,0,0,0,2170,0
0,0,52883,0,5,0,999944673,136,0,0,81,0,0,0,2223,0
0,0,48286,0,7,0,999949218,135,0,0,77,0,0,0,2278,0
0,0,44089,0,6,0,999953362,135,0,0,73,0,0,0,2336,0
0,0,40256,0,5,0,999957143,134,0,0,69,0,0,0,2392,0
0,0,36756,0,4,0,999960592,132,0,0,65,0,0,0,2450,0
0,0,33561,0,5,0,999963732,132,0,0,62,0,0,0,2509,0
0,0,30644,0,4,0,999966591,133,0,0,59,0,0,0,2570,0
0,0,27981,0,4,0,999969194,133,0,0,56,0,0,0,2632,0
0,0,25550,0,3,0,999971564,134,0,0,53,0,0,0,2695,0
0,0,23330,0,3,0,999973725,133,0,0,50,0,0,0,2760,0
0,0,21303,0,3,0,999975686,135,0,0,47,0,0,0,2827,0
0,0,19452,0,3,0,999977469,135,0,0,45,0,0,0,2895,0
0,0,17760,0,3,0,999979095,135,0,0,43,0,0,0,2964,0
0,0,16217,0,4,0,999980567,136,0,0,41,0,0,0,3036,0
0,0,14809,0,4,0,999981902,137,0,0,38,0,0,0,3109,0
0,0,13525,0,5,0,999983114,137,0,0,35,0,0,0,3184,0
0,0,12352,0,5,0,999984213,137,0,0,33,0,0,0,3260,0
0,0,11280,0,4,0,999985210,137,0,0,31,0,0,0,3339,0
0,0,10302,0,3,0,999986109,138,0,0,29,0,0,0,3419,0
0,0,9408,0,4,0,999986919,139,0,0,27,0,0,0,3502,0
0,0,8592,0,3,0,999987655,139,0,0,26,0,0,0,3585,0
0,0,7847,0,3,0,999988314,140,0,0,25,0,0,0,3672,0
0,0,7168,0,5,0,999988902,141,0,0,23,0,0,0,3761,0
0,0,6547,0,5,0,999989433,141,0,0,22,0,0,0,3852,0
0,0,5979,0,4,0,999989911,142,0,0,20,0,0,0,3944,0
0,0,5462,0,4,0,999990334,142,0,0,19,0,0,0,4040,0
0,0,4989,0,4,0,999990709,141,0,0,18,0,0,0,4137,0
0,0,4557,0,4,0,999991045,142,0,0,17,0,0,0,4235,0
0,0,4163,0,3,0,999991340,142,0,0,16,0,0,0,4336,0
0,0,3805,0,4,0,999991594,142,0,0,15,0,0,0,4440,0
0,0,3478,0,4,0,999991817,143,0,0,14,0,0,0,4545,0
0,0,3178,0,3,0,999992009,143,0,0,13,0,0,0,4653,0
0,0,2904,0,5,0,999992172,144,0,0,13,0,0,0,4763,0
0,0,2653,0,4,0,999992312,144,0,0,12,0,0,0,4876,0
0,0,2424,0,4,0,999992425,144,0,0,12,0,0,0,4991,0
0,0,2217,0,5,0,999992513,145,0,0,12,0,0,0,5110,0
0,0,2025,0,5,0,999992581,147,0,0,11,0,0,0,5232,0
0,0,1851,0,5,0,999992628,148,0,0,11,0,0,0,5358,0
0,0,1694,0,4,0,999992659,149,0,0,10,0,0,0,5485,0
0,0,1549,0,5,0,999992673,149,0,0,9,0,0,0,5614,0
0,0,1417,0,5,0,999992675,148,0,0,9,0,0,0,5746,0
0,0,1297,0,5,0,999992660,147,0,0,8,0,0,0,5882,0
0,0,1187,0,4,0,999992632,146,0,0,8,0,0,0,6022,0
0,0,1088,0,4,0,999992590,147,0,0,7,0,0,0,6163,0
0,0,995,0,2,0,999992539,147,0,0,7,0,0,0,6309,0
0,0,912,0,3,0,999992472,148,0,0,7,0,0,0,6459,0
0,0,835,0,4,0,999992394,148,0,0,7,0,0,0,6612,0
0,0,765,0,3,0,999992309,148,0,0,7,0,0,0,6769,0
0,0,701,0,4,0,999992212,148,0,0,7,0,0,0,6928,0
0,0,642,0,5,0,999992108,149,0,0,7,0,0,0,7090,0
0,0,588,0,4,0,999991995,149,0,0,6,0,0,0,7259,0
0,0,540,0,4,0,999991869,150,0,0,6,0,0,0,7432,0
0,0,494,0,4,0,999991739,151,0,0,6,0,0,0,7606,0
0,0,453,0,5,0,999991599,152,0,0,6,0,0,0,7786,0
0,0,417,0,5,0,999991450,153,0,0,6,0,0,0,7970,0
0,0,384,0,3,0,999991295,154,0,0,5,0,0,0,8158,0
0,0,351,0,4,0,999991136,154,0,0,4,0,0,0,8351,0
0,0,323,0,4,0,999990966,154,0,0,3,0,0,0,8548,0
0,0,297,0,3,0,999990795,154,0,0,3,0,0,0,8749,0
0,0,274,0,4,0,999990610,154,0,0,3,0,0,0,8955,0
0,0,253,0,4,0,999990421,155,0,0,3,0,0,0,9166,0
0,0,234,0,5,0,999990223,155,0,0,3,0,0,0,9381,0
0,0,216,0,3,0,999990020,155,0,0,3,0,0,0,9602,0
0,0,201,0,3,0,999989810,154,0,0,3,0,0,0,9829,0
0,0,186,0,3,0,999989594,154,0,0,3,0,0,0,10060,0
0,0,173,0,3,0,999989372,153,0,0,3,0,0,0,10297,0
0,0,160,0,3,0,999989142,153,0,0,2,0,0,0,10540,0
0,0,148,0,4,0,999988905,152,0,0,2,0,0,0,10787,0
