"Generation","Identity","Population"
0,"0000",9.0
0,"0001",0.0
0,"0010",0.0
0,"0011",0.0
0,"0100",0.0
0,"0101",0.0
0,"0110",0.0
0,"0111",0.0
0,"1000",0.0
0,"1010",0.0
0,"1011",0.0
10,"0000",8.999974870994288
10,"0001",1.0791812460476249
10,"0010",4.739572344450092
10,"0011",0.0
10,"0100",3.4644895474339714
10,"0101",0.0
10,"0110",0.0
10,"0111",0.0
10,"1000",1.5185139398778875
10,"1010",0.0
10,"1011",0.0
20,"0000",8.444991325526518
20,"0001",0.47712125471966244
20,"0010",8.857607756105665
20,"0011",0.8450980400142568
20,"0100",5.97169231186064
20,"0101",0.0
20,"0110",0.47712125471966244
20,"0111",0.0
20,"1000",1.6434526764861874
20,"1010",0.7781512503836436
20,"1011",0.0
30,"0000",3.914554698517634
30,"0001",0.0
30,"0010",8.999980110594477
30,"0011",3.75564621945668
30,"0100",4.5028366386210035
30,"0101",0.0
30,"0110",1.6232492903979006
30,"0111",0.0
30,"1000",0.0
30,"1010",1.1760912590556813
30,"1011",0.0
40,"0000",0.6020599913279624
40,"0001",0.0
40,"0010",8.998852438085503
40,"0011",6.421268535217482
40,"0100",2.890979596989689
40,"0101",0.0
40,"0110",2.0492180226701815
40,"0111",0.0
40,"1000",0.0
40,"1010",1.1760912590556813
40,"1011",0.0
50,"0000",0.3010299956639812
50,"0001",0.3010299956639812
50,"0010",8.65220252341268
50,"0011",8.74118718825981
50,"0100",0.9542425094393249
50,"0101",0.0
50,"0110",2.0644579892269186
50,"0111",0.9030899869919435
50,"1000",0.0
50,"1010",0.6989700043360189
50,"1011",0.3010299956639812
60,"0000",0.0
60,"0001",0.47712125471966244
60,"0010",6.2436865243430155
60,"0011",8.999238159441042
60,"0100",0.0
60,"0101",0.0
60,"0110",0.3010299956639812
60,"0111",1.6127838567197355
60,"1000",0.0
60,"1010",0.0
60,"1011",0.47712125471966244
70,"0000",0.0
70,"0001",0.47712125471966244
70,"0010",3.578524605274993
70,"0011",8.999998322317175
70,"0100",0.0
70,"0101",0.0
70,"0110",0.0
70,"0111",1.8325089127062364
70,"1000",0.0
70,"1010",0.0
